indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,year_description,data_value,message
25755,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,105,2007,201.4,NULL
25765,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,106,2007,203.3,NULL
25775,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,107,2007,189.1,NULL
25785,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,201,2007,25.1,NULL
25795,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,202,2007,52.2,NULL
25805,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,203,2007,132.1,NULL
25815,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,204,2007,155,NULL
25825,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,205,2007,42.8,NULL
25835,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,206,2007,14.9,NULL
25845,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,207,2007,117.7,NULL
25855,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,208,2007,56.8,NULL
25865,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,209,2007,31.5,NULL
25875,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,210,2007,35.7,NULL
25885,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,211,2007,156,NULL
25895,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,301,2007,44.8,NULL
25905,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,302,2007,136.8,NULL
25915,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,303,2007,164.3,NULL
25925,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,304,2007,42.4,NULL
25935,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,305,2007,37,NULL
25945,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,306,2007,48.8,NULL
25955,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,307,2007,39,NULL
25965,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,308,2007,NULL,Estimate is supressed due to insufficient data
25975,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,309,2007,62.5,NULL
25985,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,310,2007,47.4,NULL
25995,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,401,2007,51.6,NULL
26005,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,402,2007,48.4,NULL
26015,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,403,2007,42.6,NULL
26025,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,404,2007,48.3,NULL
26035,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,405,2007,77.5,NULL
26045,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,406,2007,54.1,NULL
26055,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,407,2007,98.5,NULL
26065,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,408,2007,146,NULL
26075,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,409,2007,77.9,NULL
26085,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,410,2007,112.2,NULL
26095,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,501,2007,80.1,NULL
26105,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,502,2007,35.5,NULL
26115,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,503,2007,38.7,NULL
26125,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,504,2007,17.9,NULL
54959,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,101,2008,74.6,NULL
54960,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,102,2008,159.6,NULL
54961,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,103,2008,154.9,NULL
54962,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,104,2008,146.8,NULL
54963,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,105,2008,218,NULL
54964,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,106,2008,214.7,NULL
54965,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,107,2008,209.8,NULL
54966,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,201,2008,35.1,NULL
54967,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,202,2008,54.4,NULL
54968,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,203,2008,141.5,NULL
54969,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,204,2008,137.2,NULL
54970,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,205,2008,48.2,NULL
54971,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,206,2008,14.3,NULL
54972,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,207,2008,110.4,NULL
54973,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,208,2008,71.6,NULL
54974,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,209,2008,13.8,NULL
54975,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,210,2008,34.5,NULL
54976,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,211,2008,164.1,NULL
54977,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,301,2008,45.4,NULL
54978,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,302,2008,166.7,NULL
54979,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,303,2008,163.8,NULL
54980,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,304,2008,31.7,NULL
54981,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,305,2008,24.6,NULL
54982,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,306,2008,50.3,NULL
54983,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,307,2008,25.9,NULL
54984,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,308,2008,28.8,Estimate is based on small numbers so should be interpreted with caution
54985,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,309,2008,64.2,NULL
54986,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,310,2008,54.9,NULL
54987,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,401,2008,43.2,NULL
54988,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,402,2008,46.7,NULL
54989,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,403,2008,33,NULL
54990,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,404,2008,60.6,NULL
54991,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,405,2008,73.3,NULL
54992,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,406,2008,48.6,NULL
54993,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,407,2008,93.3,NULL
54994,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,408,2008,146.9,NULL
54995,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,409,2008,96,NULL
54996,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,410,2008,127.2,NULL
54997,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,501,2008,61.3,NULL
54998,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,502,2008,58.7,NULL
54999,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,503,2008,18.3,Estimate is based on small numbers so should be interpreted with caution
55000,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,504,2008,19.9,NULL
75109,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,101,2009,55.1,NULL
75110,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,102,2009,134.8,NULL
75111,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,103,2009,172,NULL
75112,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,104,2009,165.9,NULL
75113,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,105,2009,208.2,NULL
75114,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,106,2009,223.2,NULL
75115,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,107,2009,233.5,NULL
75116,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,201,2009,57.7,NULL
75117,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,202,2009,69,NULL
75118,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,203,2009,165.4,NULL
75119,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,204,2009,144.8,NULL
75120,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,205,2009,34.6,NULL
75121,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,206,2009,16.6,NULL
75122,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,207,2009,143.4,NULL
75123,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,208,2009,83.7,NULL
75124,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,209,2009,13.7,NULL
75125,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,210,2009,31.9,NULL
75126,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,211,2009,164.6,NULL
75127,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,301,2009,59.9,NULL
75128,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,302,2009,133.4,NULL
75129,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,303,2009,190,NULL
75130,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,304,2009,41.6,NULL
75131,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,305,2009,27.8,NULL
75132,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,306,2009,29.5,NULL
75133,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,307,2009,37.4,NULL
75134,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,308,2009,23.4,Estimate is based on small numbers so should be interpreted with caution
75135,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,309,2009,59.4,NULL
75136,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,310,2009,31.4,Estimate is based on small numbers so should be interpreted with caution
75137,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,401,2009,34.8,NULL
75138,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,402,2009,39.1,NULL
75139,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,403,2009,31.3,NULL
75140,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,404,2009,46.6,NULL
75141,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,405,2009,63.7,NULL
75142,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,406,2009,48.6,NULL
75143,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,407,2009,108.4,NULL
75144,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,408,2009,140.4,NULL
75145,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,409,2009,116.7,NULL
75146,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,410,2009,102.7,NULL
75147,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,501,2009,77.1,NULL
75148,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,502,2009,55.8,NULL
75149,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,503,2009,34.8,NULL
75150,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,504,2009,21.1,NULL
101185,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,101,2010,71.2,NULL
101186,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,102,2010,132.1,NULL
101187,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,103,2010,142.2,NULL
101188,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,104,2010,133.1,NULL
101189,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,105,2010,179.7,NULL
101190,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,106,2010,178,NULL
101191,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,107,2010,210.3,NULL
101192,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,201,2010,32.2,NULL
101193,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,202,2010,54.8,NULL
101194,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,203,2010,137.8,NULL
101195,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,204,2010,116,NULL
101196,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,205,2010,38,NULL
101197,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,206,2010,12.9,NULL
101198,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,207,2010,115.5,NULL
101199,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,208,2010,77,NULL
101200,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,209,2010,16.2,NULL
101201,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,210,2010,27.4,NULL
101202,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,211,2010,117.1,NULL
101203,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,301,2010,70.3,NULL
101204,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,302,2010,135.5,NULL
101205,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,303,2010,179.9,NULL
101206,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,304,2010,40.4,NULL
101207,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,305,2010,24.8,NULL
101208,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,306,2010,40,NULL
101209,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,307,2010,44.5,NULL
101210,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,308,2010,NULL,Estimate is supressed due to insufficient data
101211,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,309,2010,57.9,NULL
101212,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,310,2010,24.4,Estimate is based on small numbers so should be interpreted with caution
101213,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,401,2010,36.6,NULL
101214,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,402,2010,34.5,NULL
101215,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,403,2010,36.7,NULL
101216,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,404,2010,24.9,Estimate is based on small numbers so should be interpreted with caution
101217,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,405,2010,55.9,NULL
101218,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,406,2010,43.6,NULL
101219,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,407,2010,88.4,NULL
101220,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,408,2010,116.2,NULL
101221,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,409,2010,84.9,NULL
101222,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,410,2010,102.3,NULL
101223,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,501,2010,50.6,NULL
101224,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,502,2010,48.2,NULL
101225,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,503,2010,24.6,NULL
101226,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,504,2010,16.3,NULL
127195,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,101,2011,56.1,NULL
127197,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,102,2011,128.7,NULL
127199,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,103,2011,126.9,NULL
127201,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,104,2011,139.8,NULL
127203,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,105,2011,163.8,NULL
127205,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,106,2011,157.6,NULL
127207,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,107,2011,200.1,NULL
127209,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,201,2011,26.9,NULL
127211,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,202,2011,61,NULL
127213,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,203,2011,135.9,NULL
127215,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,204,2011,104,NULL
127217,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,205,2011,38.9,NULL
127219,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,206,2011,18.4,NULL
127221,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,207,2011,105.3,NULL
127223,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,208,2011,83.7,NULL
127225,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,209,2011,19.9,NULL
127227,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,210,2011,17.9,NULL
127229,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,211,2011,110.9,NULL
127231,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,301,2011,59.7,NULL
127233,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,302,2011,145.1,NULL
127235,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,303,2011,135.3,NULL
127237,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,304,2011,28.8,NULL
127239,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,305,2011,28,NULL
127241,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,306,2011,29.9,NULL
127243,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,307,2011,19,Estimate is based on small numbers so should be interpreted with caution
127245,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,308,2011,NULL,Estimate is supressed due to insufficient data
127247,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,309,2011,53.9,NULL
127249,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,310,2011,26,Estimate is based on small numbers so should be interpreted with caution
127251,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,401,2011,33.7,NULL
127253,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,402,2011,34,NULL
127255,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,403,2011,35.1,NULL
127257,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,404,2011,17,Estimate is based on small numbers so should be interpreted with caution
127259,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,405,2011,60.4,NULL
127261,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,406,2011,37.9,NULL
127263,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,407,2011,63.3,NULL
127265,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,408,2011,86,NULL
127267,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,409,2011,83.2,NULL
127269,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,410,2011,70.2,NULL
127271,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,501,2011,65.5,NULL
127273,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,502,2011,39,NULL
127275,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,503,2011,16.4,Estimate is based on small numbers so should be interpreted with caution
127277,155,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Rate,UHF42,504,2011,12.5,NULL
26666,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,101,1998,35.2,NULL
26676,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,102,1998,48.5,NULL
26686,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,103,1998,62.8,NULL
26696,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,104,1998,61,NULL
26706,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,105,1998,60.9,NULL
26716,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,106,1998,74.6,NULL
26726,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,107,1998,106.6,NULL
26736,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,201,1998,17.7,NULL
26746,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,202,1998,45.1,NULL
26756,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,203,1998,69.9,NULL
26766,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,204,1998,71.3,NULL
26776,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,205,1998,21.2,NULL
26786,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,206,1998,8.9,NULL
26796,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,207,1998,55.8,NULL
26806,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,208,1998,32.6,NULL
26816,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,209,1998,3.5,Estimate is based on small numbers so should be interpreted with caution
26826,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,210,1998,14.1,NULL
26836,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,211,1998,54.4,NULL
26846,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,301,1998,37.1,NULL
26856,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,302,1998,117.1,NULL
26866,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,303,1998,185.5,NULL
26876,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,304,1998,33.3,NULL
26886,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,305,1998,12.5,NULL
26896,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,306,1998,72.1,NULL
26906,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,307,1998,54.7,NULL
26916,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,308,1998,18.2,Estimate is based on small numbers so should be interpreted with caution
26926,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,309,1998,53.7,NULL
26936,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,310,1998,19.5,Estimate is based on small numbers so should be interpreted with caution
26946,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,401,1998,26.4,NULL
26956,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,402,1998,29.9,NULL
26966,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,403,1998,12.6,NULL
26976,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,404,1998,5.2,Estimate is based on small numbers so should be interpreted with caution
26986,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,405,1998,30.8,NULL
26996,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,406,1998,20.5,NULL
27006,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,407,1998,30.8,NULL
27016,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,408,1998,43.9,NULL
27026,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,409,1998,29.9,NULL
27036,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,410,1998,52.7,NULL
27046,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,501,1998,28.5,NULL
27056,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,502,1998,24,NULL
27066,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,503,1998,8.8,Estimate is based on small numbers so should be interpreted with caution
27076,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,504,1998,11.4,NULL
26667,157,Asthma Hospitalizations (Children 5 to 14 Yrs Old),Rate,UHF42,101,1999,50.7,NULL
